title,author,genre,rating,image_url
The Icewind Dale Trilogy Collector's Edition,R.A. Salvatore,Fantasy,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442601703i/62485.jpg
Thud!,Terry Pratchett,Fantasy,4.35,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320495268i/62530.jpg
Spring Snow,Yukio Mishima,Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360239609i/62793.jpg
Patriotism,Yukio Mishima,Fiction,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347878474i/62795.jpg
La vieja sirena,José Luis Sampedro,Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1606688851i/62976.jpg
2666,Roberto Bolaño,Fiction,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1672791535i/63032.jpg
The Savage Detectives,Roberto Bolaño,Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1342651149i/63033.jpg
The Dunwich Horror and Others,H.P. Lovecraft,Horror,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341605187i/63213.jpg
Lizard Music,Daniel Pinkwater,Fantasy,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388468183i/63321.jpg
Message From Nam,Danielle Steel,Romance,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338388165i/63580.jpg
The Fifth Elephant,Terry Pratchett,Fantasy,4.3,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327961702i/63720.jpg
The Last Report on the Miracles at Little No Horse,Louise Erdrich,Fiction,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355127660i/63837.jpg
Spark of Life,Erich Maria Remarque,Fiction,4.52,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397425830i/64097.jpg
Sorcery & Cecelia: or The Enchanted Chocolate Pot,Patricia C. Wrede,Fantasy,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388180354i/64207.jpg
Guards! Guards!,Terry Pratchett,Fantasy,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1431127356i/64216.jpg
Going Postal,Terry Pratchett,Fantasy,4.4,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388236899i/64222.jpg
Another Fine Myth,Robert Lynn Asprin,Fantasy,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389251108i/64401.jpg
The Family Tree,Sheri S. Tepper,Fantasy,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386925313i/64701.jpg
The Penultimate Peril,Lemony Snicket,Fiction,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1524161970i/65110.jpg
The Grim Grotto,Lemony Snicket,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1519247467i/65111.jpg
The End,Lemony Snicket,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1524761836i/65112.jpg
The Complete Wreck,Lemony Snicket,Fiction,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1307655939i/65113.jpg
The Magician’s Nephew,C.S. Lewis,Fantasy,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308814770i/65605.jpg
From the Corner of His Eye,Dean Koontz,Horror,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388275293i/65948.jpg
Sharp Objects,Gillian Flynn,Mystery,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1423241485i/66559.jpg
Necroscope,Brian Lumley,Horror,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170652860i/66655.jpg
The Crystal Shard,R.A. Salvatore,Fantasy,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331146192i/66693.jpg
Sojourn,R.A. Salvatore,Fantasy,4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322861953i/66695.jpg
Evolution,Stephen Baxter,Science Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390475106i/66792.jpg
L'anno di Don Camillo,Giovannino Guareschi,Fiction,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170664193i/66870.jpg
Los renglones torcidos de Dios,Torcuato Luca de Tena,Fiction,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1311892366i/67006.jpg
Relic,Douglas Preston,Horror,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389576748i/67035.jpg
Dead Poets Society,N.H. Kleinbaum,Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359814692i/67238.jpg
The Analyst,John Katzenbach,Thriller,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1280112638i/67931.jpg
The Birthday of the World and Other Stories,Ursula K. Le Guin,Science Fiction,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410139500i/68021.jpg
The Earthsea Quartet,Ursula K. Le Guin,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330196610i/68041.jpg
The Swarm,Frank Schätzing,Science Fiction,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442648971i/68146.jpg
Dragons of Spring Dawning,Margaret Weis,Fantasy,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312062224i/68378.jpg
Dragonlance Chronicles,Margaret Weis,Fantasy,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266464667i/68380.jpg
The Dark Elf Trilogy Collector's Edition,R.A. Salvatore,Fantasy,4.35,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388191945i/68418.jpg
Elantris,Brandon Sanderson,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1475740953i/68427.jpg
The Final Empire,Brandon Sanderson,Fantasy,4.48,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428.jpg
The Well of Ascension,Brandon Sanderson,Fantasy,4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619538925i/68429.jpg
Pani Jeziora,Andrzej Sapkowski,Fantasy,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1208556022i/68452.jpg
Czas pogardy,Andrzej Sapkowski,Fantasy,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1208555368i/68453.jpg
The Vor Game,Lois McMaster Bujold,Science Fiction,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1681495470i/68483.jpg
Fool's Errand,Robin Hobb,Fantasy,4.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360508839i/68488.jpg
The Scar,China Miéville,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320435192i/68497.jpg
The Green Pearl,Jack Vance,Fantasy,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364518637i/68582.jpg
Momo,Michael Ende,Fantasy,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1420905611i/68811.jpg
The Man Who Loved Clowns,June Rae Wood,Fiction,4.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388345437i/69092.jpg
Bomarzo,Manuel Mujica Lainez,Fiction,4.28,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1552663064i/69759.jpg
2001: A Space Odyssey,Arthur C. Clarke,Science Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432468943i/70535.jpg
The Bicentennial Man and Other Stories,Isaac Asimov,Science Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1307490924i/70787.jpg
Northern Lights,Philip Pullman,Fantasy,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327235223i/70947.jpg
At Home in Mitford,Jan Karon,Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924130i/71776.jpg
"At Home in Mitford / A Light in the Window / These High, Green Hills / Out to Canaan / A New Song / A Common Life",Jan Karon,Fiction,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309212523i/71778.jpg
Shepherds Abiding,Jan Karon,Fiction,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1592650110i/71783.jpg
In This Mountain,Jan Karon,Fiction,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388629068i/71787.jpg
Set This House in Order,Matt Ruff,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436462577i/71847.jpg
A Killing Frost,John Marsden,Young Adult,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389910066i/71863.jpg
The Dead of Night,John Marsden,Young Adult,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388214810i/71864.jpg
"Tomorrow, When the War Began",John Marsden,Young Adult,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388214812i/71865.jpg
Off Armageddon Reef,David Weber,Science Fiction,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442716667i/72199.jpg
Dalva,Jim Harrison,Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435947175i/72308.jpg
Dream Man,Linda Howard,Romance,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349066255i/72623.jpg
It Had to Be You,Susan Elizabeth Phillips,Romance,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1297088239i/73070.jpg
"Heaven, Texas",Susan Elizabeth Phillips,Romance,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308646849i/73084.jpg
Kiss an Angel,Susan Elizabeth Phillips,Romance,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309115033i/73086.jpg
Match Me If You Can,Susan Elizabeth Phillips,Romance,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327154923i/73089.jpg
Dream a Little Dream,Susan Elizabeth Phillips,Romance,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308818689i/73095.jpg
This Heart of Mine,Susan Elizabeth Phillips,Romance,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391625031i/73100.jpg
A Knight in Shining Armor,Jude Deveraux,Romance,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330613623i/73385.jpg
Saint Francis,Nikos Kazantzakis,Fiction,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389133155i/73997.jpg
Ceremony in Death,J.D. Robb,Mystery,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1706584548i/74036.jpg
Gantenbein,Max Frisch,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348105893i/74183.jpg
Luck in the Shadows,Lynn Flewelling,Fantasy,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1531049892i/74270.jpg
The Oracle's Queen,Lynn Flewelling,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388179992i/74271.jpg
Traitor's Moon,Lynn Flewelling,Fantasy,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1302490280i/74273.jpg
Stalking Darkness,Lynn Flewelling,Fantasy,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1376593955i/74275.jpg
The Life and Extraordinary Adventures of Private Ivan Chonkin,Vladimir Voinovich,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388251135i/74397.jpg
The Deptford Trilogy,Robertson Davies,Fiction,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327968603i/74403.jpg
Fifth Business,Robertson Davies,Fiction,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170852646i/74406.jpg
The Magic Faraway Tree,Enid Blyton,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389353760i/74998.jpg
The Exploits of Sherlock Holmes,Adrian Conan Doyle,Mystery,4.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554631048i/76104.jpg
The Emigrants,W.G. Sebald,Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308244843i/76507.jpg
On a Pale Horse,Piers Anthony,Fantasy,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388210126i/76658.jpg
Forward the Foundation,Isaac Asimov,Science Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1430055209i/76679.jpg
Foundation's Edge,Isaac Asimov,Science Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442311409i/76683.jpg
Robots and Empire,Isaac Asimov,Science Fiction,4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1659946439i/76688.jpg
Jane and His Lordship's Legacy,Stephanie Barron,Mystery,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320470149i/76707.jpg
A Fine and Private Place,Peter S. Beagle,Fantasy,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327883034i/76718.jpg
The Martian Chronicles,Ray Bradbury,Science Fiction,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661016554i/76778.jpg
Godric,Frederick Buechner,Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1511047638i/76802.jpg
Cadillac Jukebox,James Lee Burke,Mystery,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1314479689i/76816.jpg
A Darkness More Than Night,Michael Connelly,Mystery,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437930956i/76867.jpg
The Glass Palace,Amitav Ghosh,Fiction,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1520866736i/77103.jpg
Plainsong,Kent Haruf,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388200586i/77156.jpg
Across the Nightingale Floor,Lian Hearn,Fantasy,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438630231i/77160.jpg
Stones from the River,Ursula Hegi,Fiction,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1366513909i/77163.jpg
Assassin's Apprentice,Robin Hobb,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673728072i/77197.jpg
The Kite Runner,Khaled Hosseini,Fiction,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1579036753i/77203.jpg
The Game,Laurie R. King,Mystery,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361088824i/77255.jpg
Animal Dreams,Barbara Kingsolver,Fiction,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481663395i/77262.jpg
A Swiftly Tilting Planet,Madeleine L'Engle,Fantasy,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327465278i/77276.jpg
Independent People,Halldór Laxness,Fiction,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1282892439i/77287.jpg
The Hero and the Crown,Robin McKinley,Fantasy,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386642407i/77366.jpg
The Fall of Hyperion,Dan Simmons,Science Fiction,4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1541174620i/77565.jpg
Hyperion,Dan Simmons,Science Fiction,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405546838i/77566.jpg
A Fire Upon the Deep,Vernor Vinge,Science Fiction,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333915005i/77711.jpg
The Short Victorious War,David Weber,Science Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1321561719i/77736.jpg
Flag in Exile,David Weber,Science Fiction,4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1321561696i/77738.jpg
To Say Nothing of the Dog,Connie Willis,Science Fiction,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1469410460i/77773.jpg
Any Human Heart,William  Boyd,Fiction,4.28,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386912980i/77866.jpg
And Quiet Flows the Don,Mikhail Sholokhov,Fiction,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1444113702i/78024.jpg
Killing Floor,Lee Child,Thriller,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1399313258i/78129.jpg
The Bad Beginning,Lemony Snicket,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436737029i/78411.jpg
The Reptile Room,Lemony Snicket,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1352146294i/78418.jpg
Light from Heaven,Jan Karon,Fiction,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591780530i/78673.jpg
Maskerade,Terry Pratchett,Fantasy,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170961678i/78876.jpg
"Not a Penny More, Not a Penny Less",Jeffrey Archer,Fiction,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388187539i/78982.jpg
Kane & Abel,Jeffrey Archer,Fiction,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388965561i/78983.jpg
Moominvalley in November,Tove Jansson,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312008049i/79547.jpg
